312.85,158.97,60.46
284.06,154.05,49.51
328.26,161.12,1.16
266.71,175.27,90.03
251.59,154.25,23.81
297.08,169.55,45.41
286.01,177.29,63.04
278.58,176.38,2.55
325.69,171.72,25.53
325.6,154.89,31.46
304.5,157.65,69.75
320.01,157.14,60.43
327.49,176.76,19.24
278.19,177.71,14.22
335.08,162.14,83.06
350.93,156.41,62.27
343.62,178.79,89.93
292.46,165.3,38.95
359.33,151.67,54.61
318.16,177.31,30.73
338.34,172.33,99.62
313.35,160.04,52.87
256.23,168.53,69.47
251.79,176.18,88.52
287.28,152.91,11.21
330.14,164.93,98.55
311.79,170.24,20.98
354.29,166.42,49.1
284.42,166.42,91.87
309.27,157.72,92.52
272.42,174.01,32.7
285.97,163.15,48.98
330.15,166.66,25.68
262.78,167.63,13.88
250.15,163.77,99.23
289.56,168.7,56.14
291.95,161.55,48.24
301.58,161.45,64.5
250.44,178.32,44.27
272.98,164.51,55.24
352.63,172.6,85.28
257.38,160.23,87.23
258.43,155.08,70.24
313.66,165.53,40.17
345.91,179.05,85.74
359.88,164.25,33.75
315.26,179.99,58.6
323.77,166.7,54.68
309.83,168.17,83.3
257.54,176.2,39.78
327.4,169.35,79.78
266.4,161.44,21.2
291.27,162.26,97.32
248.3,171.35,74.55
286.03,176.85,39.21
254.72,168.2,16.91
288.32,167.53,64.62
278.97,153.62,47.65
327.88,151.98,66.9
253.78,150.52,48.91
246.34,162.45,46.58
281.86,171.24,48.65
355.78,177.77,13.57
358.43,169.74,98.99
337.57,167.38,17.49
280.38,150.27,24.09
251.35,158.18,62.08
282.61,176.17,72.31
290.05,164.64,14.42
290.32,159.03,13.87
306.55,164.11,5.87
316.24,154.25,40.72
285.06,174.24,55.4
312.19,150.53,62.57
339.47,174.86,2.1
256.57,179.36,8.44
342.31,173.63,95.51
334.12,151.73,41.86
294.9,164.15,30.61
269.22,175.69,3.63
325.38,151.88,16.25
326.94,166.77,36.82
337.2,177.68,33.0
297.72,163.9,71.01
253.99,178.75,5.17
319.82,163.04,21.19
278.21,175.57,25.82
252.86,166.61,2.05
282.57,161.31,91.49
256.98,178.99,17.45
267.97,164.59,35.0
322.79,161.26,64.74
338.76,179.99,90.3
271.65,179.59,80.09
285.63,162.71,38.69
265.78,154.42,62.63
255.57,166.98,14.73
267.7,158.07,94.55
355.56,163.31,42.44
266.12,159.2,71.16
341.48,177.87,11.88
351.37,168.25,81.8
258.2,161.3,56.02
336.47,177.38,84.11
285.8,154.86,64.99
339.88,167.66,4.63
328.78,156.12,35.92
326.82,156.23,93.55
280.2,152.24,21.13
268.26,176.96,27.99
250.82,154.3,50.33
333.73,176.95,10.23
329.24,176.91,66.98
297.8,170.79,28.16
341.15,169.89,21.65
347.83,156.13,14.25
312.06,165.05,72.99
342.21,179.15,50.24
327.68,174.54,79.05
288.32,169.46,19.35
341.71,169.72,12.79
296.27,165.09,99.77
342.2,150.85,5.34
356.74,151.65,83.67
355.05,151.81,93.23
304.98,155.62,83.75
272.84,179.45,64.03
323.01,168.66,69.36
279.92,162.24,27.21
248.36,177.86,59.32
327.11,172.08,82.61
318.68,165.87,93.95
266.05,176.35,69.85
313.79,177.48,15.79
263.21,150.71,16.11
341.17,153.91,20.37
319.45,152.47,31.57
284.54,154.76,5.87
341.89,164.56,43.94
247.34,154.24,85.25
349.83,165.62,34.12
314.33,172.57,85.48
262.53,160.26,74.74
316.29,177.71,60.12
274.36,171.15,90.2
256.03,165.97,8.31
292.14,158.58,58.79
347.9,151.26,88.37
345.96,179.9,51.18
357.58,170.19,17.91
351.84,174.84,10.33
258.85,169.33,25.03
304.09,163.59,77.06
269.31,179.05,66.89
279.88,161.61,56.83
275.68,167.75,85.49
354.58,177.72,52.54
310.86,163.51,63.92
340.0,164.86,5.92
348.09,155.26,1.86
348.62,158.49,3.95
267.44,165.76,23.9
284.54,152.41,80.39
357.82,162.07,74.91
295.18,167.64,62.37
340.55,176.65,8.71
295.69,158.62,57.66
346.96,157.98,98.19
267.98,170.47,41.32
254.95,163.29,13.14
259.63,170.36,17.77
297.89,153.14,45.96
344.36,163.89,42.78
258.08,178.52,43.3
316.31,161.13,58.34
329.33,163.84,77.76
306.88,161.42,53.79
294.82,161.77,5.95
252.65,161.25,11.66
262.72,173.48,72.59
308.32,179.66,86.1
358.79,159.61,83.21
326.43,162.82,42.01
278.14,173.17,24.14
294.8,173.76,35.47
339.43,162.53,7.57
354.43,150.23,73.11
301.02,167.14,41.27
263.73,175.73,64.17
331.42,166.51,63.88
318.58,168.42,13.61
341.44,151.35,88.49
340.77,174.5,14.3
296.41,159.66,50.4
262.85,176.24,94.77
338.15,176.58,20.73
325.44,165.32,14.03
277.21,151.87,42.32
274.14,162.05,40.73
273.92,159.47,22.88
334.53,174.01,0.21
308.89,153.32,31.54
352.54,165.54,10.33
268.49,160.18,24.99
305.04,162.52,22.01
261.94,177.93,67.21
359.14,179.48,48.9
300.8,167.24,39.34
358.49,172.26,97.86
312.81,157.28,28.79
319.34,163.19,59.79
292.35,171.64,42.35
299.44,171.03,71.78
338.77,160.6,19.91
279.97,150.5,8.15
333.8,168.17,16.0
320.93,170.22,39.06
359.97,150.23,38.86
249.27,176.34,36.71
356.09,158.89,72.83
283.24,154.35,71.26
321.59,156.32,55.8
263.98,150.65,68.63
314.16,160.24,96.38
277.35,155.16,12.34
261.02,170.37,87.3
346.66,175.85,97.44
341.42,171.64,5.79
300.11,172.11,22.93
353.82,171.34,99.22
245.62,152.15,43.06
281.18,170.1,48.55
344.06,173.29,87.79
314.49,172.62,45.3
328.02,164.84,85.42
263.23,173.84,82.6
248.16,152.64,40.6
340.06,152.51,14.04
296.14,175.58,60.14
264.93,153.81,49.43
272.37,159.1,13.32
259.65,158.27,99.52
314.46,153.79,66.52
340.78,154.22,68.83
281.82,165.65,77.85
281.03,170.52,55.83
350.17,161.17,19.27
315.92,170.09,85.66
274.8,169.34,35.88
293.08,177.77,16.28
295.86,165.13,98.15
287.34,152.14,90.91
322.34,153.77,67.12
324.06,176.5,7.71
286.43,169.31,89.45
336.88,152.09,92.82
266.43,163.51,34.11
352.4,177.04,80.74
275.63,157.45,11.98
334.76,161.96,11.44
275.35,175.3,56.37
349.33,177.67,28.48
281.46,165.95,1.06
315.94,151.27,64.66
248.71,169.33,54.47
309.13,160.06,45.84
280.31,158.39,84.7
258.19,176.86,11.66
285.72,167.59,88.53
253.74,153.74,39.68
312.39,158.44,59.39
336.94,154.69,51.5
344.94,163.3,61.83
316.92,168.44,70.77
264.1,172.44,93.79
267.82,159.3,25.81
348.09,157.6,89.6
310.08,167.29,56.77
245.39,167.9,39.95
307.19,167.42,74.03
314.85,150.03,7.21
277.29,151.1,91.87
290.21,156.81,41.04
320.65,155.58,64.36
285.08,171.71,45.17
272.29,161.84,90.05
277.79,164.97,60.51
281.13,177.96,34.26
352.55,159.08,33.85
359.06,177.73,67.19
318.92,158.87,43.64
346.37,173.62,43.08
345.59,160.18,11.05
246.24,175.9,47.38
349.39,168.06,37.37
312.02,166.55,96.53
313.51,157.2,33.61
313.56,177.69,71.29
318.95,156.3,86.36
306.22,159.06,46.58
275.84,168.39,60.58
288.21,154.2,2.71
312.05,175.08,78.95
318.72,168.31,75.36
357.96,164.84,23.79
344.06,170.11,18.18
356.74,153.83,52.72
289.66,170.09,39.67
272.6,170.87,31.71
295.77,154.16,94.35
301.32,172.53,3.37
301.64,162.83,58.56
273.4,155.12,71.37
291.95,168.57,14.2
318.27,156.58,84.76
260.33,161.3,40.81
294.29,157.95,39.07
324.46,179.67,0.53
317.31,178.52,90.91
260.81,167.73,39.75
248.47,158.51,14.22
277.41,171.65,70.89
286.86,170.68,80.96
332.34,172.82,47.92
328.65,168.46,72.69
356.96,157.54,83.95
350.83,151.45,6.89
245.98,155.16,19.28
334.36,165.48,0.39
357.13,169.8,31.09
298.44,167.47,79.02
281.46,174.07,60.53
325.24,150.15,45.6
296.94,176.36,11.32
285.37,157.87,70.95
321.08,170.0,44.93
345.2,170.19,18.76
289.24,159.61,35.53
334.31,166.43,63.92
291.87,158.64,86.77
259.31,178.5,21.78
289.41,168.21,10.18
259.43,170.64,35.14
354.07,157.67,3.81
337.64,152.58,63.98
286.3,151.11,46.44
262.53,153.21,34.74
327.37,160.69,24.19
334.66,158.62,81.48
321.2,154.14,44.02
249.17,155.56,39.7
298.46,174.63,32.59
246.38,165.27,57.75
281.2,161.03,72.53
331.95,175.32,89.84
256.19,177.9,43.27
260.14,152.78,70.62
323.45,150.49,36.15
294.62,174.26,47.54
342.23,176.73,49.63
314.15,178.51,92.99
339.41,164.72,38.65
252.2,150.38,92.62
317.69,162.43,22.74
324.37,173.77,3.28
252.89,156.67,69.9
320.73,159.82,81.43
288.76,165.19,18.08
248.81,164.43,6.0
272.48,169.24,89.0
359.8,160.01,9.54
341.64,158.1,39.33
353.74,152.33,37.22
316.74,176.16,69.8
275.74,170.22,62.44
354.29,151.78,11.4
308.86,150.58,22.04
317.58,161.69,50.45
248.92,170.17,11.29
268.4,176.05,98.64
267.95,168.21,56.75
337.19,171.68,13.16
312.08,163.28,16.2
269.29,162.54,65.97
315.77,153.53,3.25
342.8,164.81,50.67
250.73,152.53,42.36
303.82,153.91,90.16
315.97,154.95,0.36
277.49,163.65,49.42
335.47,172.56,18.48
330.02,163.96,85.38
340.07,159.72,16.07
283.76,157.51,67.07
326.27,159.07,42.2
281.87,154.98,90.34
341.66,154.27,22.43
334.65,169.7,66.98
334.43,166.24,65.25
262.09,174.15,48.96
275.66,151.71,63.6
273.54,175.45,13.45
272.18,171.17,52.91
308.42,160.44,53.25
257.0,169.82,55.51
281.99,154.52,88.51
272.16,177.47,85.86
351.64,175.33,65.52
299.46,164.13,19.52
328.11,176.36,19.4
318.48,171.94,47.82
261.7,177.79,26.78
288.05,177.91,11.1
289.56,155.1,40.6
336.1,171.18,89.76
272.35,164.08,94.38
284.2,174.0,49.56
256.47,153.14,12.43
315.02,174.92,13.71
247.75,170.42,33.91
266.25,155.71,92.91
292.07,159.43,2.11
254.1,159.55,21.76
322.3,156.0,96.25
316.43,152.86,10.85
343.92,172.78,4.98
247.93,175.85,26.15
281.53,156.67,42.91
263.49,174.08,87.11
317.33,150.49,23.4
273.74,162.06,59.36
286.59,178.72,60.8
273.4,178.6,13.97
314.56,156.63,34.78
276.9,179.02,6.96
349.12,156.89,8.32
280.07,152.42,17.99
321.67,170.84,3.93
280.16,154.3,33.05
325.18,172.96,52.11
269.07,160.07,3.37
330.4,169.89,65.06
331.18,164.79,22.11
253.97,170.34,72.74
343.11,150.04,0.89
285.56,169.92,6.33
280.73,177.74,19.55
255.65,161.95,29.04
357.19,154.57,29.01
303.7,169.71,12.85
267.1,165.41,12.45
309.06,152.03,38.51
268.23,174.87,58.31
358.23,156.11,10.1
317.66,168.51,56.1
256.73,170.82,10.76
249.22,179.16,49.81
259.29,166.79,87.28
268.99,155.21,26.02
336.36,160.0,46.79
250.57,158.79,19.79
304.98,176.28,4.09
253.51,177.66,76.58
302.53,161.21,51.98
305.18,178.35,24.33
327.34,169.62,48.42
252.24,167.21,10.6
324.3,175.76,76.7
270.27,159.27,5.41
255.56,153.55,94.11
289.62,157.0,38.31
282.16,159.33,72.0
268.54,160.76,93.65
290.22,177.93,91.6
309.29,160.27,68.93
333.69,178.14,77.32
324.62,179.63,9.81
350.21,165.92,47.25
292.31,179.79,81.5
298.86,174.93,39.17
267.66,177.07,30.51
298.12,151.96,34.51
319.82,150.76,55.81
313.0,155.59,46.43
300.24,152.92,75.27
294.99,164.04,11.92
343.13,175.51,70.61
326.78,175.94,82.37
297.93,154.66,91.73
344.21,153.28,99.25
258.57,178.77,89.02
356.06,168.74,94.26
258.26,152.25,76.76
264.02,174.81,1.37
264.81,159.96,72.0
278.85,153.85,36.53
290.66,176.96,76.27
260.06,153.37,43.25
315.59,152.1,45.57
341.49,166.16,65.91
268.35,175.09,14.78
286.17,164.37,78.53
347.88,169.84,56.33
306.67,174.08,66.47
256.06,166.34,40.02
321.73,155.6,5.71
296.7,153.12,99.41
322.13,179.44,13.44
254.97,153.96,53.26
268.44,166.85,48.72
261.92,177.26,7.87
303.39,179.59,20.79
329.19,152.36,80.07
263.71,168.21,50.74
315.21,155.19,98.58
277.41,151.48,43.64
288.06,166.66,25.28
249.93,162.88,73.0
283.59,156.81,81.69
319.59,163.41,86.65
347.72,158.0,48.22
294.23,165.7,83.27
315.46,177.09,99.32
311.54,174.68,90.13
276.89,168.91,97.29
248.48,159.14,43.95
359.29,158.47,75.5
345.62,169.47,48.17
307.0,159.92,70.4
248.53,172.7,37.55
330.26,173.91,87.62
323.38,179.1,99.46
324.45,174.04,27.34
259.09,169.94,43.46
326.04,178.07,24.62
317.44,165.95,31.79
277.44,153.01,81.38
266.27,178.96,67.58
264.24,162.17,71.16
264.9,178.32,65.75
246.96,156.35,87.07
351.09,163.47,42.35
323.14,159.43,48.41
250.71,152.69,89.9
330.97,163.92,45.02
252.11,176.98,21.74
321.22,178.35,50.41
348.66,150.26,30.2
342.15,169.1,70.29
353.53,164.57,27.51
273.72,171.76,57.45
332.95,157.55,34.71
339.3,174.41,87.63
270.51,171.06,69.29
315.82,162.73,83.26
278.95,166.35,16.31
300.66,172.2,75.63
285.94,154.24,84.4
294.3,157.29,2.39
247.77,153.88,36.12
309.38,168.66,44.88
272.8,172.34,7.83
285.78,168.23,8.64
285.04,153.25,28.42
264.2,153.28,15.84
330.71,172.98,11.26
307.49,163.08,66.74
292.56,167.01,98.29
343.82,173.99,32.83
352.87,165.47,72.61
287.66,161.96,27.28
297.75,168.44,44.64
249.46,163.06,16.11
280.12,165.76,68.84
255.58,175.28,11.99
301.87,164.73,27.4
304.18,176.91,43.72
300.49,159.73,64.18
293.15,158.71,57.17
356.95,176.66,80.86
357.05,170.29,3.28
347.01,168.11,63.45
257.43,173.44,28.61
245.59,178.1,88.37
276.32,175.18,79.71
266.93,169.16,72.71
356.61,169.17,80.99
300.59,168.47,79.75
253.54,164.69,22.95
332.24,156.16,57.06
272.34,150.75,13.96
298.36,157.12,19.4
255.28,160.47,54.2
250.85,174.15,35.26
287.22,177.98,69.47
355.89,150.63,59.29
254.47,169.59,34.57
358.31,162.54,85.33
291.8,150.04,72.69
245.35,178.44,54.7
250.45,151.86,20.22
250.63,155.79,28.14
282.25,156.15,24.1
284.67,164.96,71.13
256.03,163.78,70.41
300.39,155.38,66.87
278.63,154.54,49.45
258.99,172.45,63.94
292.19,163.57,99.6
269.33,161.46,79.97
280.28,169.22,19.2
292.66,157.77,67.8
334.44,179.61,16.17
330.85,164.88,93.25
349.69,156.61,35.32
291.92,153.98,85.07
345.98,151.32,99.09
329.67,166.27,38.96
337.93,177.4,7.14
295.34,179.24,45.43
264.89,157.51,67.09
300.87,167.29,21.25
259.69,158.73,16.79
269.96,151.57,95.77
324.36,177.3,12.06
266.9,172.9,61.29
330.82,168.19,72.11
320.64,178.3,68.59
260.3,155.74,24.29
284.28,161.07,12.66
318.9,168.71,30.31
288.16,163.73,55.23
264.83,166.73,9.63
324.09,160.89,9.45
277.85,163.18,72.07
287.38,176.9,43.83
292.44,155.6,99.4
328.62,167.31,6.28
305.33,159.16,88.93
348.43,166.93,84.48
295.57,154.85,1.2
270.94,177.63,69.98
341.01,155.33,21.39
325.77,174.63,45.37
276.0,158.23,85.91
287.64,159.77,94.79
279.31,167.17,1.3
343.3,158.48,95.73
287.26,170.24,93.72
280.79,162.43,28.7
358.69,164.27,23.62
316.13,174.44,95.02
298.22,175.32,1.62
286.91,176.5,46.03
245.4,158.1,75.69
274.94,169.04,25.53
329.7,171.76,2.47
333.78,178.68,53.84
269.93,155.93,85.49
316.06,151.28,75.24
248.94,159.53,92.89
298.78,166.0,95.61
321.2,157.22,77.31
301.56,164.3,6.77
316.19,173.21,24.21
296.11,158.25,27.54
329.69,176.68,21.5
320.41,164.98,39.73
306.42,164.1,9.08
254.63,165.45,9.79
354.12,162.41,94.02
272.33,177.84,95.52
301.08,155.14,70.86
258.3,156.83,63.01
258.74,166.62,63.85
258.64,166.34,8.74
289.78,161.27,80.57
294.14,152.39,82.2
298.73,170.7,57.89
348.18,160.06,41.67
309.42,164.9,18.19
277.48,176.76,86.13
320.83,155.17,11.58
250.49,154.93,84.88
344.01,166.51,22.25
259.16,154.3,69.29
315.71,152.71,20.24
343.99,170.34,62.74
265.66,171.13,2.61
279.53,171.56,86.26
304.59,179.23,63.09
341.49,173.18,88.98
277.7,158.39,75.53
285.62,153.54,11.19
278.52,173.05,89.09
326.82,164.63,97.25
281.77,152.7,83.22
349.98,177.47,8.04
295.14,179.04,53.2
339.34,174.33,25.27
291.16,167.46,36.59
269.13,154.21,93.53
259.05,164.88,46.96
265.36,165.54,24.72
295.85,154.98,37.15
302.23,161.28,29.31
253.99,171.01,42.06
282.61,176.38,67.44
359.21,179.78,43.33
350.35,171.48,99.58
327.91,166.37,93.75
340.56,167.18,65.69
343.53,179.41,66.48
328.07,162.54,60.2
358.4,179.1,24.91
259.2,153.41,37.59
340.26,172.06,66.94
282.09,160.51,1.39
351.06,150.54,61.57
306.28,179.13,45.91
323.53,164.63,2.33
325.87,169.5,74.59
260.79,151.69,65.17
245.54,161.14,97.19
262.67,173.22,84.99
282.76,151.08,77.85
296.53,169.66,73.58
269.43,172.09,2.72
340.44,154.71,69.65
318.3,156.57,67.32
341.6,154.94,42.23
359.96,179.45,32.36
358.76,156.42,99.85
306.11,156.08,35.67
253.37,152.39,28.57
300.04,170.43,15.61
260.56,170.43,22.31
273.65,174.75,8.09
343.14,153.29,30.85
245.95,179.73,68.66
265.76,163.24,94.45
309.72,154.28,11.76
335.56,153.07,8.67
350.3,150.41,32.25
274.02,177.58,76.11
276.51,165.18,35.95
257.66,170.89,72.42
293.04,158.49,45.55
267.97,173.89,34.46
301.16,179.54,47.72
318.64,178.53,30.22
254.39,174.15,66.16
357.33,167.54,37.64
264.29,166.54,48.57
260.35,161.99,12.31
342.8,167.42,43.54
332.42,177.54,6.71
348.41,157.73,81.17
307.92,162.21,54.96
305.74,160.25,63.16
249.03,174.0,14.15
270.47,176.6,37.49
290.03,174.85,96.5
278.39,171.07,30.55
315.22,167.58,5.82
269.02,163.82,18.03
357.8,179.24,3.29
254.59,171.9,24.68
297.02,157.53,50.06
331.02,168.45,2.1
353.66,158.55,65.36
260.9,163.4,68.21
333.23,173.37,21.31
246.58,164.77,49.69
249.16,158.46,43.2
331.27,164.55,41.14
322.43,172.11,42.36
327.45,158.64,32.48
336.65,179.08,32.62
357.97,164.48,38.54
325.36,154.37,91.05
354.69,172.73,35.74
359.67,156.88,82.28
259.66,158.42,37.83
274.79,165.45,10.94
298.52,165.31,65.04
257.46,162.31,29.68
277.07,171.91,54.66
296.16,158.87,70.41
293.74,163.95,66.7
300.89,167.68,72.23
308.28,169.81,3.2
315.44,160.44,9.76
267.69,166.69,54.0
322.36,173.03,6.09
312.24,170.54,87.66
253.35,171.35,34.6
248.04,152.23,64.28
268.76,178.11,85.29
329.08,158.22,72.11
306.19,166.56,21.34
282.24,166.58,50.74
313.63,168.03,72.84
292.67,162.76,38.18
295.57,170.5,67.88
259.98,168.0,36.26
346.59,167.11,12.93
276.91,169.8,95.59
310.37,168.62,40.42
300.74,165.15,87.05
268.35,152.17,16.13
305.19,159.99,87.2
272.1,153.21,36.75
344.28,170.84,87.15
316.1,165.31,16.76
266.8,165.72,21.48
250.37,150.88,71.94
264.67,168.08,90.84
294.38,173.41,26.23
284.19,159.48,54.71
263.74,177.62,68.28
272.98,171.2,2.17
261.35,157.97,35.86
261.75,157.1,37.61
347.83,174.5,85.54
325.66,151.37,4.38
267.37,154.34,58.13
308.06,176.3,4.87
316.04,153.48,64.23
282.72,175.32,94.05
329.93,156.82,79.73
283.61,157.28,99.17
349.43,153.19,31.71
339.86,160.64,23.1
340.29,155.87,7.01
302.04,169.55,62.78
276.96,161.78,15.07
246.6,178.74,38.49
252.1,172.21,59.75
268.13,160.29,64.87
271.37,171.3,17.66
248.75,179.8,12.26
273.56,170.36,13.66
278.06,167.46,74.38
316.79,163.39,97.32
341.6,171.1,56.36
323.97,161.57,43.28
269.48,166.9,63.82
293.27,177.55,56.97
338.84,151.39,60.46
274.58,177.63,66.72
358.15,172.96,67.47
305.46,164.05,82.5
347.15,171.02,44.78
315.45,155.99,43.19
357.1,174.84,34.47
251.22,158.91,6.46
269.73,175.3,84.57
317.47,167.2,18.54
351.23,151.84,74.25
245.92,165.99,90.87
268.9,168.81,65.57
250.95,159.66,12.6
283.47,173.73,31.53
357.0,162.84,48.15
273.23,179.53,26.31
342.52,160.26,80.2
342.72,151.36,6.19
272.97,151.68,32.2
344.62,167.17,61.36
250.93,174.54,80.22
336.81,158.34,92.24
246.78,164.24,71.72
286.29,178.36,48.12
338.51,150.21,62.33
319.19,164.36,14.93
319.09,151.77,94.63
267.46,155.86,51.57
279.17,164.68,49.39
330.92,168.37,0.04
317.22,174.12,87.19
317.32,163.71,97.51
317.63,171.62,6.06
303.35,167.23,86.75
353.97,179.75,12.99
356.08,173.08,96.29
261.65,178.85,89.48
268.01,174.05,48.13
256.33,160.81,30.0
262.1,167.91,51.61
280.12,156.51,84.31
298.1,152.62,12.88
307.26,167.54,30.84
294.47,155.12,53.19
264.65,172.36,39.37
332.9,172.93,26.96
359.63,154.41,55.79
274.05,172.58,12.56
251.03,150.98,47.89
321.0,171.53,97.89
328.39,153.5,68.8
248.49,162.53,95.49
344.91,151.47,85.36
263.45,178.07,24.56
269.11,154.0,2.49
324.93,155.3,21.36
292.13,152.54,91.97
265.73,170.67,37.49
262.98,154.33,12.87
251.5,172.55,94.16
261.99,172.42,80.13
282.84,158.39,18.71
249.57,172.05,30.66
323.89,172.45,53.34
287.18,160.8,89.58
310.79,152.19,90.18
331.48,160.07,30.52
341.85,167.39,44.74
302.46,158.14,71.5
320.41,153.32,78.42
299.7,176.36,7.38
304.79,150.31,6.42
308.66,153.48,22.34
265.3,159.19,60.7
333.6,156.24,74.47
260.7,155.38,63.27
258.95,159.18,46.27
341.47,170.98,9.43
298.38,157.31,16.99
348.6,163.6,13.23
314.3,165.66,48.58
306.57,178.83,3.31
249.82,152.39,33.7
253.54,177.01,51.26
245.87,152.13,49.97
303.17,154.54,17.51
345.32,158.93,65.89
295.4,166.63,69.26
254.59,162.83,1.94
333.33,161.83,70.28
343.38,160.03,61.81
248.58,155.64,36.99
318.57,170.81,99.73
277.03,164.45,49.51
280.2,175.07,22.75
279.33,154.49,50.37
354.99,179.4,7.1
294.17,164.0,34.09
288.22,166.1,67.62
317.63,179.17,59.59
358.64,163.44,47.13
326.17,156.86,7.87
300.42,163.92,43.79
267.36,163.07,29.88
254.37,161.95,94.73
288.99,167.13,90.76
312.21,151.67,16.31
308.36,159.33,97.85
311.17,150.84,35.42
330.32,150.0,94.71
261.15,162.45,99.91
299.17,176.29,69.23
354.85,162.07,2.31
314.74,176.04,5.2
278.32,152.92,17.52
350.97,167.03,34.51
324.26,154.27,79.97
286.73,173.54,66.2
278.15,150.7,49.25
282.37,153.13,39.64
281.09,164.05,27.77
247.32,178.62,25.55
249.72,162.19,42.96
273.26,175.14,29.57
321.09,170.1,90.75
254.5,161.51,92.24
255.77,177.03,62.92
254.64,159.2,91.89
357.13,152.04,79.32
304.31,164.57,89.02
346.71,179.28,92.82
354.76,172.99,14.92
332.31,167.77,0.7
274.11,177.59,75.39
292.5,152.03,70.89
293.42,172.13,69.81
345.33,165.97,53.42
288.79,166.16,26.41
279.09,167.32,39.94
268.23,167.3,76.15
323.05,150.51,47.44
292.26,175.01,48.76
265.59,175.45,38.34
248.32,157.73,74.08
257.65,176.93,99.61
359.71,170.02,28.62
272.4,150.48,96.87
246.97,161.46,61.1
294.45,150.0,60.84
266.99,169.35,44.03
295.34,166.88,9.9
349.99,163.78,14.2
355.63,163.83,59.12
359.95,160.5,28.07
337.03,151.21,28.37
359.06,164.57,78.96
303.87,153.08,38.36
323.05,171.25,0.75
252.64,152.69,1.52
341.74,156.4,55.8
348.02,158.86,79.12
323.46,150.66,9.31
261.48,156.43,50.75
315.91,173.78,95.3
281.9,177.4,79.66
317.76,166.08,98.21
328.6,150.39,81.94
258.93,160.93,76.86
347.76,173.49,39.94
336.82,178.44,65.86
340.31,176.66,17.4
264.41,173.95,15.0
264.5,160.37,6.95
266.14,157.79,52.48
256.95,159.52,22.5
324.87,168.52,13.74
358.55,156.72,53.6
268.41,172.18,97.29
348.49,157.79,72.57
277.45,157.1,76.28
316.71,159.07,56.87
290.63,154.64,2.93
354.26,150.84,50.09
255.75,172.76,79.67
359.15,152.39,54.94
351.35,166.99,54.95
281.32,166.5,51.12
300.29,150.12,96.24
246.69,156.41,49.68
346.58,156.09,63.75
322.26,163.07,37.52
270.81,155.84,32.36
312.18,150.02,92.38
285.19,162.76,64.78
296.47,152.17,80.09
320.25,167.92,37.37
306.67,178.11,72.18
323.24,159.72,93.49
353.33,174.43,54.99
351.6,178.83,26.64
309.02,162.52,49.95
245.41,165.27,52.23
341.09,170.84,1.75
314.93,152.15,57.96
289.68,151.86,29.77
247.9,176.7,78.53
347.2,160.46,7.04
328.34,151.22,7.03
357.34,155.88,29.02
350.79,167.53,55.72
293.44,179.71,33.98
245.94,175.34,18.33
297.18,177.16,83.29
296.39,160.29,49.37
303.31,156.61,98.77
315.6,152.25,85.25
330.3,168.93,95.13
313.03,170.82,7.59
343.34,179.92,34.23
252.69,174.83,6.18
249.55,155.0,91.49
273.22,165.84,43.9
304.51,177.68,16.84
274.04,178.93,37.46
247.59,153.63,3.57
306.27,157.39,38.02
259.79,160.83,79.45
271.18,159.29,62.84
318.02,176.57,68.62
351.85,163.0,20.56
337.32,177.17,81.37
276.34,169.64,53.54
324.18,166.3,32.44
256.03,171.34,69.16
359.46,151.5,39.55
296.55,167.87,15.82
305.73,169.11,46.48
324.02,166.33,8.32
262.31,165.53,42.59
354.38,178.81,1.95
313.3,172.38,42.7
247.05,155.91,6.88
306.68,163.51,18.17
347.7,175.16,44.63
267.73,166.57,79.21
345.8,150.96,37.95
355.47,168.26,63.37
292.6,164.98,26.06
279.69,176.62,75.59
354.12,152.59,33.14
296.63,173.16,5.87
338.3,173.23,3.14
294.08,150.69,94.74
285.09,168.28,88.55
260.14,179.78,92.31
262.33,175.55,87.24
245.11,173.24,98.2
315.39,167.18,56.22
263.43,174.98,39.68
355.11,170.87,93.64
328.62,170.5,70.98
341.81,170.62,67.68
317.31,159.25,27.9
315.61,165.86,92.9
299.32,168.76,66.52
310.0,158.83,72.92
248.93,167.85,71.53
280.25,173.62,41.84
253.69,159.89,86.31
353.01,161.68,22.51
318.89,159.87,24.63
305.22,168.21,94.11
273.67,175.97,1.81
280.87,151.28,22.29
321.9,178.65,11.73
328.63,151.19,1.74
352.0,161.67,61.86
282.89,159.91,92.45
293.44,159.49,76.87
314.09,170.65,85.05
271.32,158.23,22.04
353.85,168.2,48.87
286.64,151.85,56.7
330.75,153.68,99.32
348.06,156.4,3.18
359.79,173.41,42.05
269.15,158.52,25.41
298.62,174.11,24.89
271.04,164.46,96.21
348.37,179.2,70.01
348.5,172.83,28.03
336.5,161.16,10.86
352.56,164.54,97.08
256.78,161.63,98.91
331.33,155.68,85.13
251.67,162.33,43.9
310.43,176.39,87.5
327.71,170.74,95.17
333.41,163.14,14.91
288.29,153.12,88.46
286.73,159.03,28.15
349.96,167.49,66.93
283.22,179.75,92.17
279.35,160.99,78.69
295.07,173.92,37.24
289.92,172.34,78.61
306.11,175.1,36.41
331.52,170.95,99.64
264.24,173.19,35.49
304.46,168.51,42.93
359.15,177.51,75.62
294.93,163.81,87.03
346.92,151.86,11.83
299.94,153.43,21.61
336.07,175.86,79.9
354.15,150.67,76.31
